token,lemma,aspect,form,transitivity,number,tense,mood,person,voice
изображая,изображать,ipf,ger,tran,,praes,,,act
перечисляя,перечислять,ipf,ger,tran,,praes,,,act
оторвавшись,оторваться,pf,ger,intr,,praet,,,med
прогуливаясь,прогуливаться,ipf,ger,intr,,praes,,,med
слушая,слушать,ipf,ger,tran,,praes,,,act
обозначив,обозначить,pf,ger,tran,,praet,,,act
перебирая,перебирать,ipf,ger,tran,,praes,,,act
подвергаясь,подвергаться,ipf,ger,intr,,praes,,,med
оказавшись,оказаться,pf,ger,intr,,praet,,,med
стоя,стоять,ipf,ger,intr,,praes,,,act
преодолев,преодолеть,pf,ger,tran,,praet,,,act
отменив,отменить,pf,ger,tran,,praet,,,act
проявив,проявить,pf,ger,tran,,praet,,,act
желая,желать,ipf,ger,tran,,praes,,,act
соотнеся,соотнести,pf,ger,tran,,praet,,,act
превратив,превратить,pf,ger,tran,,praet,,,act
возвращаясь,возвращаться,ipf,ger,intr,,praes,,,med
начав,начать,pf,ger,tran,,praet,,,act
скатываясь,скатываться,ipf,ger,intr,,praes,,,med
описывая,описывать,ipf,ger,tran,,praes,,,act
учитывая,учитывать,ipf,ger,tran,,praes,,,act
начавшись,начаться,pf,ger,intr,,praet,,,med
теряя,терять,ipf,ger,tran,,praes,,,act
развязав,развязать,pf,ger,tran,,praet,,,act
захватив,захватить,pf,ger,tran,,praet,,,act
начиная,начинать,ipf,ger,tran,,praes,,,act
выполняя,выполнять,ipf,ger,tran,,praes,,,act
сменяя,сменять,ipf,ger,tran,,praes,,,act
переплетаясь,переплетаться,ipf,ger,intr,,praes,,,med
требуя,требовать,ipf,ger,tran,,praes,,,act
увеличившись,увеличиться,pf,ger,intr,,praet,,,med
ограничившись,ограничиться,pf,ger,intr,,praet,,,med
сыграв,сыграть,pf,ger,tran,,praet,,,act
составляя,составлять,ipf,ger,tran,,praes,,,act
видя,видеть,ipf,ger,tran,,praes,,,act
освобождая,освобождать,ipf,ger,tran,,praes,,,act
исходя,исходить,ipf,ger,intr,,praes,,,act
являясь,являться,ipf,ger,intr,,praes,,,med
оправдывая,оправдывать,ipf,ger,tran,,praes,,,act
улучшая,улучшать,ipf,ger,tran,,praes,,,act
снимая,снимать,ipf,ger,tran,,praes,,,act
отстаивая,отстаивать,ipf,ger,tran,,praes,,,act
основываясь,основываться,ipf,ger,intr,,praes,,,med
перебиваясь,перебиваться,ipf,ger,intr,,praes,,,med
читая,читать,ipf,ger,tran,,praes,,,act
переменив,переменить,pf,ger,tran,,praet,,,act
выражаясь,выражаться,ipf,ger,intr,,praes,,,med
получив,получить,pf,ger,tran,,praet,,,act
узнав,узнать,pf,ger,tran,,praet,,,act
зарываясь,зарываться,ipf,ger,intr,,praes,,,med
придавая,придавать,ipf,ger,tran,,praes,,,act
опираясь,опираться,ipf,ger,intr,,praes,,,med
заменив,заменить,pf,ger,tran,,praet,,,act
требуя,требовать,ipf,ger,tran,,praes,,,act
исходя,исходить,ipf,ger,intr,,praes,,,act
призывая,призывать,ipf,ger,tran,,praes,,,act
приписывая,приписывать,ipf,ger,tran,,praes,,,act
проводя,проводить,ipf,ger,tran,,praes,,,act
повторяя,повторять,ipf,ger,tran,,praes,,,act
выделяя,выделять,ipf,ger,tran,,praes,,,act
представив,представить,pf,ger,tran,,praet,,,act
начиная,начинать,ipf,ger,tran,,praes,,,act
запустив,запустить,pf,ger,tran,,praet,,,act
признавая,признавать,ipf,ger,tran,,praes,,,act
утратив,утратить,pf,ger,tran,,praet,,,act
догадываясь,догадываться,ipf,ger,intr,,praes,,,med
распределив,распределить,pf,ger,tran,,praet,,,act
установив,установить,pf,ger,tran,,praet,,,act
получая,получать,ipf,ger,tran,,praes,,,act
утверждая,утверждать,ipf,ger,intr,,praes,,,act
провозгласив,провозгласить,pf,ger,tran,,praet,,,act
провозглашая,провозглашать,ipf,ger,tran,,praes,,,act
узнав,узнать,pf,ger,tran,,praet,,,act
указывая,указывать,ipf,ger,tran,,praes,,,act
уступая,уступать,ipf,ger,tran,,praes,,,act
вступая,вступать,ipf,ger,intr,,praes,,,act
выходя,выходить,ipf,ger,intr,,praes,,,act
образовав,образовать,pf,ger,tran,,praet,,,act
исходя,исходить,ipf,ger,intr,,praes,,,act
распределив,распределить,pf,ger,tran,,praet,,,act
выступая,выступать,ipf,ger,intr,,praes,,,act
высказывая,высказывать,ipf,ger,tran,,praes,,,act
перепоручая,перепоручать,ipf,ger,tran,,praes,,,act
вспоминая,вспоминать,ipf,ger,tran,,praes,,,act
рассказывая,рассказывать,ipf,ger,tran,,praes,,,act
оставив,оставить,pf,ger,tran,,praet,,,act
овладевая,овладевать,ipf,ger,intr,,praes,,,act
неся,нести,ipf,ger,tran,,praes,,,act
приехав,приехать,pf,ger,intr,,praet,,,act
погубив,погубить,pf,ger,tran,,praet,,,act
вселившись,вселиться,pf,ger,intr,,praet,,,med
оставив,оставить,pf,ger,tran,,praet,,,act
увлёкшись,увлечься,pf,ger,intr,,praet,,,med
веселясь,веселиться,ipf,ger,intr,,praes,,,med
свернув,свернуть,pf,ger,intr,,praet,,,act
напомнив,напомнить,pf,ger,tran,,praet,,,act
входя,входить,ipf,ger,intr,,praes,,,act
читая,читать,ipf,ger,tran,,praes,,,act
исходя,исходить,ipf,ger,intr,,praes,,,act
встретившись,встретиться,pf,ger,intr,,praet,,,med
смешивая,смешивать,ipf,ger,tran,,praes,,,act
считая,считать,ipf,ger,tran,,praes,,,act
начиная,начинать,ipf,ger,tran,,praes,,,act
исходя,исходить,ipf,ger,intr,,praes,,,act
предлагая,предлагать,ipf,ger,tran,,praes,,,act
увидев,увидеть,pf,ger,tran,,praet,,,act
читая,читать,ipf,ger,tran,,praes,,,act
считая,считать,ipf,ger,tran,,praes,,,act
стараясь,стараться,ipf,ger,intr,,praes,,,med
умирая,умирать,ipf,ger,intr,,praes,,,act
напоминая,напоминать,ipf,ger,tran,,praes,,,act
встретив,встретить,pf,ger,tran,,praet,,,act
продолжая,продолжать,ipf,ger,tran,,praes,,,act
сохранив,сохранить,pf,ger,tran,,praet,,,act
расписав,расписать,pf,ger,tran,,praet,,,act
перебрасываясь,перебрасываться,ipf,ger,intr,,praes,,,med
играя,играть,ipf,ger,tran,,praes,,,act
возвращая,возвращать,ipf,ger,tran,,praes,,,act
завлекая,завлекать,ipf,ger,tran,,praes,,,act
натягивая,натягивать,ipf,ger,tran,,praes,,,act
готовясь,готовиться,ipf,ger,intr,,praes,,,med
показывая,показывать,ipf,ger,tran,,praes,,,act
наслаждаясь,наслаждаться,ipf,ger,intr,,praes,,,med
вырабатывая,вырабатывать,ipf,ger,tran,,praes,,,act
образуя,образовывать,ipf,ger,tran,,praes,,,act
получив,получить,pf,ger,tran,,praet,,,act
получив,получить,pf,ger,tran,,praet,,,act
становясь,становиться,ipf,ger,intr,,praes,,,med
становясь,становиться,ipf,ger,intr,,praes,,,med
подтверждая,подтверждать,ipf,ger,tran,,praes,,,act
доводя,доводить,ipf,ger,tran,,praes,,,act
открыв,открыть,pf,ger,tran,,praet,,,act
понимая,понимать,ipf,ger,tran,,praes,,,act
воздав,воздать,pf,ger,tran,,praet,,,act
начиная,начинать,ipf,ger,tran,,praes,,,act
раскручивая,раскручивать,ipf,ger,tran,,praes,,,act
нагромождая,нагромождать,ipf,ger,tran,,praes,,,act
написав,написать,pf,ger,tran,,praet,,,act
заручившись,заручиться,pf,ger,intr,,praet,,,med
сокрушая,сокрушать,ipf,ger,tran,,praes,,,act
оставаясь,оставаться,ipf,ger,intr,,praes,,,med
теряя,терять,ipf,ger,tran,,praes,,,act
меняя,менять,ipf,ger,tran,,praes,,,act
снимая,снимать,ipf,ger,tran,,praes,,,act
разрезая,разрезать,ipf,ger,tran,,praes,,,act
удалив,удалить,pf,ger,tran,,praet,,,act
смазывая,смазывать,ipf,ger,tran,,praes,,,act
решив,решить,pf,ger,tran,,praet,,,act
отправив,отправить,pf,ger,tran,,praet,,,act
распространив,распространить,pf,ger,tran,,praet,,,act
введя,ввести,pf,ger,tran,,praet,,,act
вступая,вступать,ipf,ger,intr,,praes,,,act
насаживая,насаживать,ipf,ger,tran,,praes,,,act
выпаривая,выпаривать,ipf,ger,tran,,praes,,,act
выдавливая,выдавливать,ipf,ger,tran,,praes,,,act
закрывая,закрывать,ipf,ger,tran,,praes,,,act
посыпав,посыпать,pf,ger,tran,,praet,,,act
запивая,запивать,ipf,ger,tran,,praes,,,act
доведя,довести,pf,ger,tran,,praet,,,act
нагружая,нагружать,ipf,ger,tran,,praes,,,act
настаивая,настаивать,ipf,ger,intr,,praes,,,act
жалея,жалеть,ipf,ger,tran,,praes,,,act
добавив,добавить,pf,ger,tran,,praet,,,act
поливая,поливать,ipf,ger,tran,,praes,,,act
разложив,разложить,pf,ger,tran,,praet,,,act
поливая,поливать,ipf,ger,tran,,praes,,,act
поливая,поливать,ipf,ger,tran,,praes,,,act
добавив,добавить,pf,ger,tran,,praet,,,act
искажая,искажать,ipf,ger,tran,,praes,,,act
прибавляя,прибавлять,ipf,ger,tran,,praes,,,act
высовываясь,высовываться,ipf,ger,intr,,praes,,,med
стиснув,стиснуть,pf,ger,tran,,praet,,,act
смутившись,смутиться,pf,ger,intr,,praet,,,med
наводя,наводить,ipf,ger,tran,,praes,,,act
стараясь,стараться,ipf,ger,intr,,praes,,,med
догадываясь,догадываться,ipf,ger,intr,,praes,,,med
перелетая,перелетать,ipf,ger,intr,,praes,,,act
глядя,глядеть,ipf,ger,intr,,praes,,,act
сводя,сводить,ipf,ger,tran,,praes,,,act
понимая,понимать,ipf,ger,tran,,praes,,,act
глядя,глядеть,ipf,ger,intr,,praes,,,act
забираясь,забираться,ipf,ger,intr,,praes,,,med
присев,присесть,pf,ger,intr,,praet,,,act
повторяя,повторять,ipf,ger,tran,,praes,,,act
размахивая,размахивать,ipf,ger,intr,,praes,,,act
повторяя,повторять,ipf,ger,tran,,praes,,,act
шевелясь,шевелиться,ipf,ger,intr,,praes,,,med
отвлекаясь,отвлекаться,ipf,ger,intr,,praes,,,med
затаив,затаить,pf,ger,tran,,praet,,,act
убедившись,убедиться,pf,ger,intr,,praet,,,med
сводя,сводить,ipf,ger,tran,,praes,,,act
слезая,слезать,ipf,ger,intr,,praes,,,act
обращая,обращать,ipf,ger,tran,,praes,,,act
подпрыгивая,подпрыгивать,ipf,ger,intr,,praes,,,act
обдав,обдать,pf,ger,tran,,praet,,,act
подбегая,подбегать,ipf,ger,intr,,praes,,,act
прячась,прятаться,ipf,ger,intr,,praes,,,med
подскакивая,подскакивать,ipf,ger,intr,,praes,,,act
зажимая,зажимать,ipf,ger,tran,,praes,,,act
выгребая,выгребать,ipf,ger,tran,,praes,,,act
продолжая,продолжать,ipf,ger,tran,,praes,,,act
обмахиваясь,обмахиваться,ipf,ger,intr,,praes,,,med
срываясь,срываться,ipf,ger,intr,,praes,,,med
увлекая,увлекать,ipf,ger,tran,,praes,,,act
работая,работать,ipf,ger,intr,,praes,,,act
выбирая,выбирать,ipf,ger,tran,,praes,,,act
втянув,втянуть,pf,ger,tran,,praet,,,act
обращая,обращать,ipf,ger,tran,,praes,,,act
сговариваясь,сговариваться,ipf,ger,intr,,praes,,,med
